Symbol,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,notes
BIZD,14.13,-0.49,61.02,44.36,Neutral,1.6,14.25,Neutral,★★★☆☆ →,-1.67,0.0,
CPRX,23.18,0.7,61.02,69.02,Neutral,3.75,21.7276,Bullish,★★★☆☆ →,8.12,0.0,
SPYI,52.23,-0.11,61.0,48.73,Neutral,0.93,52.4198,Neutral,★★★☆☆ →,-0.35,0.0,
VEA,61.01,-0.51,60.99,51.11,Neutral,0.91,61.0527,Neutral,★★★☆☆ →,1.14,0.0,
NDAQ,87.03,-0.06,60.98,46.28,Neutral,1.48,87.4736,Neutral,★★★☆☆ →,1.35,0.0,
BOIL,35.02,-3.34,60.97,61.73,Neutral,5.94,32.0572,Bullish,★★★☆☆ →,9.27,0.0,
VWO,54.56,-0.52,60.95,48.25,Neutral,1.02,54.8343,Neutral,★★★☆☆ →,0.45,0.0,
VOO,617.35,-0.08,60.93,47.84,Neutral,1.15,620.6805,Neutral,★★★☆☆ →,-0.59,0.0,
SCHH,21.25,0.24,60.92,48.58,Neutral,1.15,21.2903,Neutral,★★★☆☆ →,0.81,0.0,
SCHF,23.78,-0.63,60.91,51.0,Neutral,0.93,23.8071,Neutral,★★★☆☆ →,1.06,0.0,
THRO,38.01,-0.05,60.91,47.23,Neutral,1.23,38.2512,Neutral,★★★☆☆ →,-0.89,0.0,
VEU,72.67,-0.49,60.88,50.91,Neutral,0.92,72.7617,Neutral,★★★☆☆ →,1.01,0.0,
WEC,111.5,0.47,60.86,47.13,Neutral,1.57,111.9641,Neutral,★★★☆☆ →,0.47,0.0,
IWD,204.79,0.0,60.85,50.73,Neutral,0.93,204.8953,Neutral,★★★☆☆ →,0.95,0.0,
SBSW,11.23,1.08,60.83,53.65,Neutral,4.68,10.9845,Bullish,★★★☆☆ →,14.71,0.0,
NSC,284.02,0.01,60.82,48.97,Neutral,1.17,284.2699,Neutral,★★★☆☆ →,0.56,0.0,
UDR,34.66,-0.06,60.81,44.53,Neutral,2.03,34.866,Neutral,★★★☆☆ →,1.14,0.0,
WCN,169.14,0.3,60.78,47.54,Neutral,1.71,169.3237,Neutral,★★★☆☆ →,0.24,0.0,
PLD,123.37,0.44,60.76,52.45,Neutral,1.63,123.5293,Neutral,★★★☆☆ →,-0.51,0.0,
IXUS,83.64,-0.73,60.74,49.01,Neutral,0.92,83.9615,Neutral,★★★☆☆ →,0.75,0.0,
IEFA,88.14,-0.69,60.73,49.17,Neutral,0.83,88.3981,Neutral,★★★☆☆ →,1.05,0.0,
JEPQ,57.58,-0.42,60.72,47.59,Neutral,1.14,57.9735,Neutral,★★★☆☆ →,-1.05,0.0,
ITOT,146.35,-0.02,60.71,46.81,Neutral,1.08,147.4338,Neutral,★★★☆☆ →,-1.86,0.0,
COST,922.98,-0.23,60.66,47.94,Neutral,1.53,924.8361,Neutral,★★★☆☆ →,-0.55,0.0,
IWB,367.88,-0.04,60.66,47.57,Neutral,1.05,370.139,Neutral,★★★☆☆ →,-1.66,0.0,
CBSH,53.53,-0.17,60.66,41.06,Neutral,1.84,54.1311,Bearish,★★★☆☆ →,2.22,0.0,
VIG,216.92,-0.05,60.66,50.21,Neutral,0.87,217.1422,Neutral,★★★☆☆ →,0.72,0.0,
QQQI,54.02,-0.09,60.64,45.7,Neutral,1.36,54.5499,Neutral,★★★☆☆ →,-1.42,0.0,
LEVI,21.2,-0.98,60.57,50.07,Neutral,2.77,21.0952,Neutral,★★★☆☆ →,8.89,0.0,
MA,546.01,0.05,60.56,38.28,Neutral,1.79,556.6086,Bearish,★★★☆☆ →,-1.22,0.0,
WBD,22.9,-0.57,60.53,66.91,Neutral,2.99,21.7735,Bullish,★★★☆☆ →,1.32,0.0,
KBE,57.26,0.19,60.52,47.48,Neutral,1.74,57.4221,Neutral,★★★☆☆ →,0.76,0.0,
VXUS,74.55,-0.51,60.52,50.32,Neutral,0.93,74.6907,Neutral,★★★☆☆ →,0.95,0.0,
SPSM,45.42,-0.3,60.51,43.23,Neutral,1.58,46.0635,Bearish,★★★☆☆ →,-0.06,0.0,
IWN,174.67,0.15,60.47,44.26,Neutral,1.51,176.8355,Bearish,★★★☆☆ →,-1.42,0.0,
IJR,116.57,-0.24,60.47,43.42,Neutral,1.6,118.1672,Bearish,★★★☆☆ →,-0.03,0.0,
SFD,21.43,-0.19,60.46,41.53,Neutral,2.0,21.7167,Bearish,★★★☆☆ →,-1.55,0.0,
PAVE,46.91,-0.17,60.45,42.09,Neutral,1.51,47.66,Bearish,★★★☆☆ →,-1.51,0.0,
STWD,17.85,0.11,60.44,35.84,Neutral,1.6,18.2419,Bearish,★★★☆☆ →,-2.83,0.0,
RGLD,185.99,0.09,60.41,51.5,Neutral,3.0,184.0148,Bullish,★★★☆☆ →,10.0,0.0,
IEMG,67.36,-0.75,60.41,48.78,Neutral,1.15,67.7582,Neutral,★★★☆☆ →,-0.17,0.0,
OGE,44.76,-0.47,60.41,46.36,Neutral,1.65,45.0313,Neutral,★★★☆☆ →,1.43,0.0,
SPDW,43.46,-0.69,60.39,49.88,Neutral,0.9,43.5669,Neutral,★★★☆☆ →,0.93,0.0,
TCAF,38.35,-0.18,60.37,49.6,Neutral,1.12,38.4567,Neutral,★★★☆☆ →,-0.42,0.0,
BRKR,41.62,-0.41,60.36,62.83,Neutral,4.29,39.5782,Bullish,★★★☆☆ →,7.52,0.0,
RY,146.57,0.01,60.36,50.39,Neutral,1.27,146.6939,Neutral,★★★☆☆ →,0.55,0.0,
ABVX,110.39,9.41,60.33,66.92,Neutral,5.45,100.3762,Bullish,★★★☆☆ →,11.67,0.0,
SPR,36.6,0.72,60.32,42.9,Neutral,2.33,36.9503,Neutral,★★★☆☆ →,0.3,0.0,
SYY,75.1,0.52,60.31,43.85,Neutral,1.61,75.6455,Neutral,★★★☆☆ →,2.74,0.0,
UVXY,10.91,0.78,60.29,51.25,Neutral,6.98,10.7006,Bullish,★★★☆☆ →,-0.95,0.0,
BBIO,66.39,2.04,60.28,66.2,Neutral,4.71,61.9684,Bullish,★★★☆☆ →,7.12,0.0,
GBDC,13.85,-0.14,60.28,45.93,Neutral,1.55,13.9557,Neutral,★★★☆☆ →,-1.91,0.0,
USB,46.92,-0.39,60.28,46.77,Neutral,1.74,47.19,Neutral,★★★☆☆ →,1.04,0.0,
AVB,177.7,0.41,60.27,41.3,Neutral,2.19,179.8345,Bearish,★★★☆☆ →,1.33,0.0,
NVDS,32.52,3.9,60.26,52.65,Neutral,6.03,31.4488,Bullish,★★★☆☆ →,9.57,0.0,
CTRA,26.34,1.93,60.26,67.39,Neutral,2.53,24.9781,Bullish,★★★☆☆ →,8.91,0.0,
UL,59.22,-0.03,60.25,39.71,Neutral,1.22,60.4649,Bearish,★★★☆☆ →,-1.77,0.0,
ARX,13.56,-1.45,60.24,53.66,Neutral,5.13,12.8829,Bullish,★★★☆☆ →,19.26,0.0,
LMND,68.85,-2.33,60.23,56.04,Neutral,9.33,66.5423,Bullish,★★★☆☆ →,17.37,0.0,
HXL,69.09,0.22,60.18,54.92,Neutral,2.77,68.5519,Neutral,★★★☆☆ →,-4.21,0.0,
PHAT,14.41,-1.0,60.16,61.5,Neutral,7.06,13.7491,Bullish,★★★☆☆ →,6.86,0.0,
KRE,60.72,-0.32,60.14,47.19,Neutral,1.82,60.9321,Neutral,★★★☆☆ →,1.51,0.0,
ACAD,24.02,1.61,60.11,61.25,Neutral,4.37,22.6725,Bullish,★★★☆☆ →,7.38,0.0,
REG,69.74,0.21,60.07,44.88,Neutral,2.15,70.2664,Neutral,★★★☆☆ →,0.89,0.0,
NWBI,11.75,-0.17,60.07,46.11,Neutral,1.84,11.8245,Neutral,★★★☆☆ →,1.52,0.0,
OTIS,88.83,0.07,60.07,41.71,Neutral,1.64,90.3164,Bearish,★★★☆☆ →,-1.61,0.0,
NTST,18.4,0.49,60.06,47.97,Neutral,1.79,18.4716,Neutral,★★★☆☆ →,0.49,0.0,
REXR,41.12,0.32,60.04,45.21,Neutral,1.66,41.6053,Bearish,★★★☆☆ →,-0.56,0.0,
VGK,80.65,-0.51,60.0,50.04,Neutral,0.95,80.7802,Neutral,★★★☆☆ →,1.69,0.0,
DK,40.68,3.35,60.0,64.57,Neutral,5.98,38.3891,Bullish,★★★☆☆ →,5.25,0.0,
JBS,13.26,0.91,59.98,48.1,Neutral,2.78,13.2484,Neutral,★★★☆☆ →,-1.27,0.0,
TXT,80.65,-0.09,59.98,45.46,Neutral,1.86,81.3608,Neutral,★★★☆☆ →,1.12,0.0,
LIN,421.42,-0.46,59.97,35.24,Neutral,1.92,430.7063,Bearish,★★★☆☆ →,0.83,0.0,
MTUM,244.95,-0.46,59.93,37.08,Neutral,1.57,250.6078,Bearish,★★★☆☆ →,-1.71,0.0,
HIW,29.14,0.48,59.92,45.37,Neutral,2.1,29.2682,Neutral,★★★☆☆ →,2.14,0.0,
SEIC,80.66,-1.12,59.89,39.48,Neutral,1.71,82.2709,Bearish,★★★☆☆ →,-1.2,0.0,
PTGX,83.43,-1.4,59.89,62.41,Neutral,3.69,79.5441,Bullish,★★★☆☆ →,9.05,0.0,
SPMO,117.46,-0.31,59.86,39.52,Neutral,1.67,119.8038,Bearish,★★★☆☆ →,-1.67,0.0,
DVN,35.84,2.28,59.83,67.58,Neutral,2.82,33.749,Bullish,★★★☆☆ →,9.2,0.0,
ADSK,299.39,0.75,59.81,44.06,Neutral,2.03,302.6676,Bearish,★★★☆☆ →,-1.4,0.0,
SRTY,12.43,1.35,59.81,60.01,Neutral,4.77,11.5828,Bullish,★★★☆☆ →,5.74,0.0,
AVUV,97.59,-0.12,59.79,46.44,Neutral,1.5,98.2304,Neutral,★★★☆☆ →,-0.24,0.0,
EVRG,76.47,0.17,59.78,48.67,Neutral,1.56,76.8132,Neutral,★★★☆☆ →,-1.04,0.0,
WDC,161.4,2.26,59.75,63.02,Neutral,7.11,150.512,Bullish,★★★☆☆ →,6.06,0.0,
RPM,106.74,-1.29,59.74,35.34,Neutral,2.03,109.2033,Bearish,★★★☆☆ →,-1.44,0.0,
KEY,17.62,0.0,59.74,46.44,Neutral,2.07,17.7404,Neutral,★★★☆☆ →,0.46,0.0,
ATI,99.37,0.82,59.73,65.61,Neutral,3.91,94.8399,Bullish,★★★☆☆ →,0.77,0.0,
PEP,145.22,-0.43,59.72,48.43,Neutral,1.73,145.5919,Neutral,★★★☆☆ →,1.62,0.0,
ARI,9.88,-0.2,59.72,46.14,Neutral,1.92,9.9435,Neutral,★★★☆☆ →,1.75,0.0,
CYTK,66.44,1.4,59.7,66.8,Neutral,4.09,61.763,Bullish,★★★☆☆ →,10.68,0.0,
PCG,16.33,-0.97,59.66,51.86,Neutral,2.11,16.3386,Neutral,★★★☆☆ →,1.05,0.0,
MCHI,63.01,-0.77,59.66,43.81,Neutral,1.48,63.9938,Bearish,★★★☆☆ →,0.45,0.0,
SPYG,104.78,-0.03,59.61,45.4,Neutral,1.62,106.0226,Bearish,★★★☆☆ →,-1.74,0.0,
HBAN,15.73,0.13,59.61,46.97,Neutral,2.01,15.756,Neutral,★★★☆☆ →,2.34,0.0,
NUGT,145.88,-0.8,59.6,52.26,Neutral,6.47,142.6764,Bullish,★★★☆☆ →,22.52,0.0,
XLG,58.64,-0.02,59.59,49.37,Neutral,1.43,58.9116,Neutral,★★★☆☆ →,-1.11,0.0,
BUFR,33.61,0.06,59.59,50.49,Neutral,0.55,33.6453,Neutral,★★★☆☆ →,-0.5,0.0,
FELC,37.48,-0.13,59.59,48.61,Neutral,1.16,37.6602,Neutral,★★★☆☆ →,-1.58,0.0,
RBA,100.77,-0.79,59.58,46.71,Neutral,2.11,101.0315,Neutral,★★★☆☆ →,2.11,0.0,
ALB,115.14,0.5,59.56,69.53,Neutral,5.08,100.394,Bullish,★★★☆☆ →,19.28,0.0,
V,332.89,0.87,59.56,41.45,Neutral,1.89,338.339,Bearish,★★★☆☆ →,-1.98,0.0,
QDTE,34.54,-0.47,59.56,46.47,Neutral,1.5,34.9114,Bearish,★★★☆☆ →,-1.75,0.0,
WNS,76.48,0.1,59.55,78.22,Overbought,0.11,76.1971,Neutral,★★★☆☆ ↓,0.24,0.0,
AMH,31.99,0.95,59.54,45.73,Neutral,2.26,32.2195,Neutral,★★★☆☆ →,0.72,0.0,
BOX,32.01,0.06,59.53,47.39,Neutral,2.03,32.0948,Neutral,★★★☆☆ →,-0.68,0.0,
VONG,120.97,-0.19,59.48,45.36,Neutral,1.62,122.4256,Bearish,★★★☆☆ →,-1.93,0.0,
MSFT,508.0,-0.43,59.47,45.89,Neutral,2.07,512.1824,Neutral,★★★☆☆ →,-1.23,0.0,
CUZ,25.9,0.39,59.42,42.94,Neutral,2.44,26.1925,Bearish,★★★☆☆ →,0.58,0.0,
SFNC,17.88,-0.33,59.42,45.46,Neutral,2.21,17.9747,Neutral,★★★☆☆ →,2.17,0.0,
ARCC,20.21,-0.39,59.41,48.87,Neutral,1.87,20.2313,Neutral,★★★☆☆ →,-0.98,0.0,
AUB,32.5,0.43,59.39,44.94,Neutral,2.38,32.7789,Neutral,★★★☆☆ →,-0.36,0.0,
XPRO,13.53,0.15,59.38,52.33,Neutral,4.61,13.4742,Neutral,★★★☆☆ →,-1.67,0.0,
ONB,20.73,-0.14,59.37,47.01,Neutral,2.22,20.8158,Neutral,★★★☆☆ →,1.37,0.0,
GLPI,44.54,-0.18,59.36,45.93,Neutral,1.98,44.8449,Neutral,★★★☆☆ →,-2.05,0.0,
VKTX,38.26,-2.16,59.36,58.01,Neutral,7.26,36.7945,Bullish,★★★☆☆ →,10.5,0.0,
ZTO,18.85,-0.48,59.36,46.89,Neutral,2.14,18.9718,Neutral,★★★☆☆ →,0.75,0.0,
DTE,137.1,-0.45,59.34,45.72,Neutral,1.72,138.1825,Neutral,★★★☆☆ →,2.41,0.0,
BRX,26.5,0.23,59.33,45.05,Neutral,2.19,26.7438,Neutral,★★★☆☆ →,1.18,0.0,
PRM,25.55,0.85,59.3,60.08,Neutral,6.04,24.2857,Bullish,★★★☆☆ →,5.78,0.0,
SCHA,27.31,-0.44,59.29,41.72,Neutral,1.67,27.8274,Bearish,★★★☆☆ →,-0.76,0.0,
STZ,129.73,0.44,59.28,40.77,Neutral,2.25,131.8324,Bearish,★★★☆☆ →,0.43,0.0,
SO,90.3,-0.43,59.27,34.07,Neutral,1.62,92.695,Bearish,★★★☆☆ →,-2.62,0.0,
SCHW,93.79,-0.64,59.27,47.2,Neutral,2.04,94.5017,Neutral,★★★☆☆ →,0.23,0.0,
TKO,183.53,-0.31,59.26,43.61,Neutral,2.38,185.1106,Neutral,★★★☆☆ →,-2.04,0.0,
KBWB,77.0,-0.65,59.25,49.85,Neutral,1.81,77.1729,Neutral,★★★☆☆ →,0.08,0.0,
VUG,483.28,-0.05,59.21,45.86,Neutral,1.66,488.7686,Bearish,★★★☆☆ →,-2.06,0.0,
CAG,17.45,0.11,59.21,47.57,Neutral,2.43,17.4702,Neutral,★★★☆☆ →,0.93,0.0,
MS,163.2,-0.4,59.17,51.99,Neutral,2.31,163.2933,Neutral,★★★☆☆ →,-0.49,0.0,
RDY,13.83,-0.79,59.12,47.56,Neutral,1.95,13.8531,Neutral,★★★☆☆ →,2.67,0.0,
QQQM,250.19,-0.18,59.11,45.91,Neutral,1.67,253.2124,Bearish,★★★☆☆ →,-1.87,0.0,
PPC,37.67,0.4,59.1,44.67,Neutral,2.88,37.8121,Neutral,★★★☆☆ →,1.13,0.0,
MDB,350.17,-0.69,59.09,53.36,Neutral,4.67,349.6639,Neutral,★★★☆☆ →,-1.59,0.0,
QQQ,607.74,-0.18,59.09,45.93,Neutral,1.68,615.0573,Bearish,★★★☆☆ →,-1.86,0.0,
INVH,28.39,0.46,59.07,48.67,Neutral,2.26,28.4178,Neutral,★★★☆☆ →,0.11,0.0,
PARR,43.24,-1.29,59.04,59.74,Neutral,6.05,40.6003,Bullish,★★★☆☆ →,6.67,0.0,
GPC,127.26,-0.37,59.03,43.45,Neutral,2.01,128.3947,Neutral,★★★☆☆ →,2.95,0.0,
SYK,362.26,0.01,59.01,45.7,Neutral,2.25,365.8258,Neutral,★★★☆☆ →,-0.1,0.0,
DQ,33.52,5.67,59.01,59.22,Neutral,8.27,31.1692,Bullish,★★★☆☆ →,4.91,0.0,
FBP,20.2,-0.59,58.97,46.76,Neutral,2.08,20.2714,Neutral,★★★☆☆ →,2.64,0.0,
WAB,202.99,-0.46,58.97,51.9,Neutral,2.36,203.0463,Neutral,★★★☆☆ →,-0.6,0.0,
NTRS,127.16,-0.18,58.92,45.63,Neutral,2.17,128.5567,Bearish,★★★☆☆ →,-0.3,0.0,
WBS,56.21,-0.4,58.92,45.41,Neutral,2.37,56.747,Neutral,★★★☆☆ →,-0.14,0.0,
IWF,468.23,-0.57,58.92,43.79,Neutral,1.63,475.6145,Bearish,★★★☆☆ →,-2.33,0.0,
DFSV,31.4,-0.11,58.88,47.19,Neutral,1.44,31.5474,Neutral,★★★☆☆ →,-0.13,0.0,
CSX,34.9,0.06,58.8,44.3,Neutral,1.73,35.3711,Bearish,★★★☆☆ →,-2.6,0.0,
DOCN,45.84,1.44,58.79,56.53,Neutral,6.95,44.0423,Bullish,★★★☆☆ →,10.64,0.0,
GKOS,90.03,-1.94,58.79,58.32,Neutral,6.4,85.9146,Bullish,★★★☆☆ →,3.02,0.0,
EPR,51.28,0.81,58.79,45.11,Neutral,2.31,51.5644,Neutral,★★★☆☆ →,2.13,0.0,
FNDA,30.37,-0.3,58.77,43.14,Neutral,1.44,30.7732,Bearish,★★★☆☆ →,-1.07,0.0,
ATO,175.12,-1.6,58.76,51.1,Neutral,1.7,175.4187,Neutral,★★★☆☆ →,1.4,0.0,
CWAN,19.25,0.89,58.74,57.38,Neutral,5.21,18.2196,Bullish,★★★☆☆ →,6.06,0.0,
FHN,21.4,-0.09,58.73,48.22,Neutral,2.38,21.4635,Neutral,★★★☆☆ →,-0.28,0.0,
UE,18.99,-0.52,58.71,40.37,Neutral,2.14,19.353,Bearish,★★★☆☆ →,-0.21,0.0,
PHG,28.12,-1.92,58.7,48.87,Neutral,1.97,28.312,Neutral,★★★☆☆ →,0.36,0.0,
TRGP,172.11,-0.57,58.7,63.35,Neutral,3.04,164.1127,Bullish,★★★☆☆ →,11.35,0.0,
TMHC,58.98,-1.26,58.69,38.53,Neutral,2.24,60.1989,Bearish,★★★☆☆ →,-0.27,0.0,
FITB,42.57,0.31,58.69,49.05,Neutral,1.95,42.5863,Neutral,★★★☆☆ →,2.5,0.0,
BAC,52.61,-0.49,58.69,51.31,Neutral,1.96,52.7237,Neutral,★★★☆☆ →,-1.77,0.0,
BYD,79.78,-1.27,58.65,44.16,Neutral,2.21,80.8616,Bearish,★★★☆☆ →,0.42,0.0,
TRIN,14.77,0.0,58.64,46.33,Neutral,1.98,14.8596,Neutral,★★★☆☆ →,-2.67,0.0,
SPLG,79.05,-0.01,58.64,48.64,Neutral,1.16,79.432,Neutral,★★★☆☆ →,-1.67,0.0,
EXC,45.94,1.08,58.64,49.98,Neutral,2.11,45.9987,Neutral,★★★☆☆ →,0.31,0.0,
LMT,467.0,0.26,58.62,42.27,Neutral,1.78,473.2529,Bearish,★★★☆☆ →,-3.71,0.0,
ATEC,19.74,-2.28,58.61,68.66,Neutral,4.95,18.4495,Bullish,★★★☆☆ →,2.33,0.0,
VEEV,292.55,-0.28,58.58,50.68,Neutral,2.29,292.7591,Neutral,★★★☆☆ →,-0.32,0.0,
LGN,41.28,2.5,58.57,61.1,Neutral,7.46,37.0726,Bullish,★★★☆☆ →,7.74,0.0,
VFC,14.78,-1.24,58.56,50.51,Neutral,4.39,14.777,Neutral,★★★☆☆ →,7.45,0.0,
VIST,49.37,1.08,58.55,64.99,Neutral,4.34,46.3024,Bullish,★★★☆☆ →,1.62,0.0,
SNDX,16.44,-1.08,58.53,58.12,Neutral,7.41,15.5312,Bullish,★★★☆☆ →,7.1,0.0,
SSNC,83.36,-0.16,58.51,44.39,Neutral,1.97,84.3589,Bearish,★★★☆☆ →,-2.75,0.0,
RNA,70.89,0.12,58.51,80.5,Overbought,0.4,65.7117,Bullish,★★★☆☆ ↓,1.51,0.0,
SCHG,32.09,-0.53,58.49,43.87,Neutral,1.66,32.6134,Bearish,★★★☆☆ →,-2.52,0.0,
ETR,95.05,0.67,58.48,50.37,Neutral,1.99,95.3283,Neutral,★★★☆☆ →,-1.22,0.0,
ASB,25.3,-0.32,58.48,48.84,Neutral,2.31,25.3439,Neutral,★★★☆☆ →,1.65,0.0,
EQR,59.42,0.24,58.43,41.41,Neutral,2.27,60.44,Bearish,★★★☆☆ →,0.58,0.0,
G,44.89,-0.36,58.43,69.66,Neutral,3.01,41.7849,Bullish,★★★☆☆ →,17.76,0.0,
SOLV,75.8,0.19,58.39,65.65,Neutral,2.58,72.2181,Bullish,★★★☆☆ →,10.51,0.0,
EXPD,138.42,-0.01,58.35,68.29,Neutral,3.15,130.8495,Bullish,★★★☆☆ →,13.03,0.0,
STT,115.95,-0.76,58.35,48.17,Neutral,2.04,117.0323,Neutral,★★★☆☆ →,-0.17,0.0,
CBRE,153.66,0.32,58.35,46.82,Neutral,2.45,154.4334,Neutral,★★★☆☆ →,2.03,0.0,
EWU,42.77,-0.63,58.34,51.86,Neutral,0.89,42.7834,Neutral,★★★☆☆ →,0.56,0.0,
TROW,100.99,-0.72,58.33,41.09,Neutral,2.03,102.9885,Bearish,★★★☆☆ →,-0.28,0.0,
PBR,13.15,-0.27,58.3,65.29,Neutral,2.59,12.5226,Bullish,★★★☆☆ →,11.12,0.0,
SRE,91.36,-0.7,58.27,48.27,Neutral,2.06,92.105,Neutral,★★★☆☆ →,-1.21,0.0,
CHRW,152.8,0.75,58.26,67.56,Neutral,3.66,144.8872,Bullish,★★★☆☆ →,0.43,0.0,
MET,78.36,-0.36,58.25,48.62,Neutral,2.29,78.5426,Neutral,★★★☆☆ →,-1.39,0.0,
TRU,80.92,-0.22,58.22,47.93,Neutral,2.53,81.256,Neutral,★★★☆☆ →,1.24,0.0,
RJF,158.4,-0.21,58.18,41.51,Neutral,1.92,161.5551,Bearish,★★★☆☆ →,0.15,0.0,
TIGO,51.8,2.92,58.18,68.19,Neutral,3.5,48.6232,Bullish,★★★☆☆ →,13.08,0.0,
SPGI,492.82,-0.22,58.14,49.47,Neutral,2.23,493.1208,Neutral,★★★☆☆ →,-1.28,0.0,
KT,18.05,-0.3,58.13,38.96,Neutral,1.85,18.4552,Bearish,★★★☆☆ →,-2.41,0.0,
ADI,234.89,-1.11,58.09,47.81,Neutral,2.56,236.2233,Neutral,★★★☆☆ →,0.55,0.0,
HASI,33.65,2.03,58.07,68.83,Neutral,3.68,30.8647,Bullish,★★★☆☆ →,19.62,0.0,
AIG,77.75,-0.77,58.06,47.23,Neutral,2.49,78.1517,Neutral,★★★☆☆ →,-1.53,0.0,
IVW,121.04,0.14,58.06,45.51,Neutral,1.49,122.5861,Bearish,★★★☆☆ →,-3.46,0.0,
USFD,71.79,0.06,58.04,39.5,Neutral,2.07,73.3131,Bearish,★★★☆☆ →,-2.19,0.0,
TTMI,68.75,1.12,58.04,58.02,Neutral,7.17,64.9705,Bullish,★★★☆☆ →,3.71,0.0,
RYAAY,62.91,-0.11,58.03,51.65,Neutral,1.95,63.0241,Neutral,★★★☆☆ →,-2.62,0.0,
MDLZ,56.78,-0.14,58.01,37.02,Neutral,2.25,58.0195,Bearish,★★★☆☆ →,1.25,0.0,
UVIX,10.18,1.55,57.93,50.4,Neutral,9.27,9.982,Bullish,★★★☆☆ →,-1.88,0.0,
ARMK,38.03,-1.3,57.92,45.02,Neutral,1.88,38.3814,Neutral,★★★☆☆ →,1.17,0.0,
SIL,67.78,-0.77,57.91,50.26,Neutral,3.55,67.6505,Neutral,★★★☆☆ →,8.96,0.0,
CART,41.05,1.79,57.89,61.47,Neutral,3.94,38.5295,Bullish,★★★☆☆ →,9.64,0.0,
ECL,258.58,-1.3,57.89,41.69,Neutral,2.42,263.0535,Bearish,★★★☆☆ →,0.44,0.0,
BCE,22.83,-1.21,57.87,44.77,Neutral,2.29,23.1487,Bearish,★★★☆☆ →,0.71,0.0,
SYF,72.76,-0.44,57.85,47.49,Neutral,2.33,73.4856,Neutral,★★★☆☆ →,-0.32,0.0,
KIM,20.42,-0.05,57.85,38.32,Neutral,2.05,20.8934,Bearish,★★★☆☆ →,0.25,0.0,
BEPC,42.24,0.76,57.84,55.46,Neutral,4.0,41.9551,Neutral,★★★☆☆ →,-4.0,0.0,
JHG,43.26,-1.12,57.82,49.27,Neutral,2.54,43.4012,Neutral,★★★☆☆ →,0.52,0.0,
YMAG,14.61,0.19,57.8,47.8,Neutral,1.93,14.7488,Neutral,★★★☆☆ →,-2.26,0.0,
PLNT,105.91,-1.12,57.79,62.66,Neutral,3.42,99.9006,Bullish,★★★☆☆ →,15.22,0.0,
INTA,43.07,0.0,57.78,64.65,Neutral,3.74,40.4309,Bullish,★★★☆☆ →,16.19,0.0,
TTEK,35.93,-0.77,57.76,62.21,Neutral,3.35,33.6325,Bullish,★★★☆☆ →,11.97,0.0,
ZION,50.99,-0.05,57.76,43.54,Neutral,2.43,51.7894,Bearish,★★★☆☆ →,-0.03,0.0,
WAL,78.01,-0.19,57.74,46.76,Neutral,2.71,78.5484,Neutral,★★★☆☆ →,1.25,0.0,
MLTX,12.77,0.0,57.73,44.39,Neutral,5.25,12.2399,Bullish,★★★☆☆ →,26.06,0.0,
SHLD,65.28,0.94,57.71,42.49,Neutral,1.78,66.4925,Bearish,★★★☆☆ →,-3.02,0.0,
XRT,79.75,-0.35,57.71,38.84,Neutral,2.01,81.6214,Bearish,★★★☆☆ →,-0.15,0.0,
BOXX,114.41,0.05,57.69,91.22,Overbought,0.03,114.223,Neutral,★★★☆☆ ↓,0.16,0.0,
ARIS,23.69,0.0,57.68,45.98,Neutral,1.86,23.9841,Bearish,★★★☆☆ →,-2.91,0.0,
BXP,70.64,-0.23,57.67,45.34,Neutral,2.51,71.5315,Bearish,★★★☆☆ →,0.04,0.0,
PPG,96.57,-0.48,57.65,42.47,Neutral,2.29,97.9048,Bearish,★★★☆☆ →,2.49,0.0,
HMC,30.07,1.14,57.62,41.95,Neutral,1.65,30.5431,Bearish,★★★☆☆ →,-1.64,0.0,
PHM,117.47,-0.76,57.6,36.1,Neutral,2.15,120.4911,Bearish,★★★☆☆ →,-1.81,0.0,
AKAM,87.17,-1.69,57.58,66.92,Neutral,4.08,80.5101,Bullish,★★★☆☆ →,16.96,0.0,
CP,70.7,-0.63,57.57,39.1,Neutral,1.99,72.3602,Bearish,★★★☆☆ →,0.0,0.0,
OLLI,124.37,-0.24,57.57,48.15,Neutral,2.79,124.9163,Neutral,★★★☆☆ →,0.31,0.0,
NWSA,26.03,-0.46,57.55,42.67,Neutral,2.41,26.4585,Bearish,★★★☆☆ →,0.89,0.0,
VLY,10.79,-0.19,57.52,50.15,Neutral,2.52,10.8287,Neutral,★★★☆☆ →,0.47,0.0,
LYFT,22.93,-0.91,57.5,58.5,Neutral,5.0,21.9367,Bullish,★★★☆☆ →,18.07,0.0,
KBH,60.16,-0.25,57.49,41.56,Neutral,2.63,61.2036,Bearish,★★★☆☆ →,-1.05,0.0,
MNSO,21.27,-0.51,57.49,44.8,Neutral,2.41,21.5676,Bearish,★★★☆☆ →,0.81,0.0,
ACN,245.21,-0.95,57.47,48.9,Neutral,2.54,245.9816,Neutral,★★★☆☆ →,-1.3,0.0,
MIAX,49.24,1.46,57.46,65.48,Neutral,4.11,46.4493,Bullish,★★★☆☆ →,11.08,0.0,
