Symbol,Price,% Change,Score,RSI,RSI Zone,ATR%,EMA20,Trend,Sentiment Bar,Momentum,News Sentiment,notes
FPE,18.25,-0.25,57.8,42.21,Neutral,0.32,18.33,Neutral,★★★☆☆ →,-0.41,0.0,
SPGI,488.98,-1.0,57.8,47.17,Neutral,2.29,492.7556,Neutral,★★★☆☆ →,-2.05,0.0,
MU,241.95,-1.98,57.78,61.46,Neutral,6.4,228.4701,Bullish,★★★☆☆ →,10.97,0.0,
OTIS,88.08,-0.78,57.77,38.63,Neutral,1.71,90.245,Bearish,★★★☆☆ →,-2.44,0.0,
CALM,88.01,-2.72,57.73,41.37,Neutral,2.28,89.7165,Bearish,★★★☆☆ →,-0.95,0.0,
VERA,29.46,3.92,57.73,54.22,Neutral,8.0,28.2605,Bullish,★★★☆☆ →,20.99,0.0,
HASI,33.01,-1.9,57.69,63.99,Neutral,3.78,31.069,Bullish,★★★☆☆ →,15.91,0.0,
PM,152.76,-1.72,57.68,47.51,Neutral,2.04,153.3351,Neutral,★★★☆☆ →,3.45,0.0,
CTVA,63.88,-3.21,57.68,47.14,Neutral,2.37,64.337,Neutral,★★★☆☆ →,2.21,0.0,
EWW,65.81,-2.1,57.66,45.3,Neutral,1.84,66.9075,Bearish,★★★☆☆ →,0.24,0.0,
KT,18.14,0.22,57.65,40.68,Neutral,1.86,18.4642,Bearish,★★★☆☆ →,-1.89,0.0,
CYTK,66.95,0.77,57.64,67.74,Neutral,4.06,62.257,Bullish,★★★☆☆ →,12.29,0.0,
TCAF,38.12,-0.79,57.64,46.15,Neutral,1.19,38.4344,Neutral,★★★☆☆ →,-1.03,0.0,
ARIS,23.69,0.0,57.63,46.08,Neutral,1.86,23.984,Bearish,★★★☆☆ →,-2.91,0.0,
IJH,63.0,-1.87,57.62,36.87,Neutral,1.53,64.7525,Bearish,★★★☆☆ →,-2.08,0.0,
IAU,76.1,-1.14,57.6,50.48,Neutral,1.77,76.427,Neutral,★★★☆☆ →,2.55,0.0,
RDN,34.26,-2.86,57.6,47.16,Neutral,2.61,34.5601,Neutral,★★★☆☆ →,-0.15,0.0,
QQQ,603.66,-0.85,57.59,43.53,Neutral,1.79,614.6687,Bearish,★★★☆☆ →,-2.52,0.0,
AKAM,87.62,0.52,57.56,67.56,Neutral,4.12,81.1872,Bullish,★★★☆☆ →,21.75,0.0,
RSP,184.93,-1.29,57.53,39.42,Neutral,1.15,188.1177,Bearish,★★★☆☆ →,-0.7,0.0,
TTEK,35.69,-1.44,57.53,60.78,Neutral,3.45,33.6096,Bullish,★★★☆☆ →,11.22,0.0,
VUG,479.26,-0.88,57.52,42.81,Neutral,1.77,488.3861,Bearish,★★★☆☆ →,-2.88,0.0,
COHR,139.08,-0.18,57.51,52.96,Neutral,8.4,138.7855,Neutral,★★★☆☆ →,8.07,0.0,
SPR,36.1,-1.37,57.49,38.9,Neutral,2.43,36.8693,Bearish,★★★☆☆ →,0.28,0.0,
TEVA,24.58,-3.26,57.48,68.19,Neutral,4.2,22.8551,Bullish,★★★☆☆ →,20.14,0.0,
UBS,38.25,-1.72,57.36,44.26,Neutral,1.76,38.7373,Bearish,★★★☆☆ →,1.0,0.0,
H,148.98,-2.18,57.35,52.13,Neutral,3.42,148.4033,Neutral,★★★☆☆ →,10.01,0.0,
AGQ,84.36,-2.35,57.33,52.64,Neutral,5.56,83.3738,Bullish,★★★☆☆ →,12.66,0.0,
HLT,265.85,-1.42,57.29,49.15,Neutral,2.15,266.9817,Neutral,★★★☆☆ →,2.79,0.0,
BXMT,18.34,-0.88,57.27,48.67,Neutral,2.14,18.3824,Neutral,★★★☆☆ →,-1.25,0.0,
HYLB,36.61,-0.17,57.25,44.44,Neutral,0.31,36.712,Neutral,★★★☆☆ →,-0.0,0.0,
CPB,30.73,-1.79,57.23,48.51,Neutral,2.31,30.8127,Neutral,★★★☆☆ →,3.16,0.0,
AJG,259.32,0.31,57.2,41.28,Neutral,2.68,262.5278,Bearish,★★★☆☆ →,3.03,0.0,
BCE,23.05,0.94,57.2,47.74,Neutral,2.23,23.1388,Neutral,★★★☆☆ →,3.39,0.0,
DOCN,44.56,-2.79,57.19,53.46,Neutral,7.31,44.0916,Bullish,★★★☆☆ →,14.79,0.0,
FAF,62.03,-2.65,57.18,46.89,Neutral,2.58,62.6865,Bearish,★★★☆☆ →,-1.01,0.0,
LMND,67.05,-4.88,57.11,53.64,Neutral,10.12,66.3709,Bullish,★★★☆☆ →,14.3,0.0,
BK,106.77,-3.36,57.1,44.1,Neutral,1.96,108.8494,Bearish,★★★☆☆ →,-1.14,0.0,
YMAG,14.55,-0.24,57.1,46.3,Neutral,2.0,14.7429,Bearish,★★★☆☆ →,-2.67,0.0,
CHRD,90.17,-3.16,57.08,47.06,Neutral,3.07,90.6023,Neutral,★★★☆☆ →,1.39,0.0,
SFD,21.18,-1.35,57.08,37.89,Neutral,2.12,21.6928,Bearish,★★★☆☆ →,-2.7,0.0,
CP,70.33,-0.52,57.08,37.71,Neutral,1.97,72.1673,Bearish,★★★☆☆ →,-0.4,0.0,
QQQM,248.53,-0.85,57.06,43.53,Neutral,1.79,253.0544,Bearish,★★★☆☆ →,-2.52,0.0,
MTUM,243.43,-1.07,57.05,35.0,Neutral,1.69,250.4626,Bearish,★★★☆☆ →,-2.32,0.0,
A,144.45,-1.62,57.05,51.26,Neutral,2.61,145.3425,Neutral,★★★☆☆ →,-1.12,0.0,
ITOT,144.85,-1.02,57.0,41.64,Neutral,1.29,147.1878,Bearish,★★★☆☆ →,-1.62,0.0,
LIN,417.85,-1.31,56.96,32.89,Neutral,2.0,430.3658,Bearish,★★★☆☆ →,-0.02,0.0,
MTB,181.15,-3.11,56.94,41.29,Neutral,2.14,185.0736,Bearish,★★★☆☆ →,0.14,0.0,
VIST,49.0,0.33,56.88,64.14,Neutral,4.45,46.2674,Bullish,★★★☆☆ →,0.86,0.0,
LQDA,28.4,1.28,56.84,63.17,Neutral,7.52,25.952,Bullish,★★★☆☆ →,1.76,0.0,
BWIN,27.97,2.15,56.79,60.31,Neutral,4.23,26.0315,Bullish,★★★☆☆ →,21.56,0.0,
ENR,23.85,-0.13,56.79,44.32,Neutral,3.1,24.098,Bearish,★★★☆☆ →,1.4,0.0,
GEN,26.14,-2.1,56.78,42.34,Neutral,2.65,26.5823,Bearish,★★★☆☆ →,1.04,0.0,
NIQ,14.15,-0.25,56.77,56.07,Neutral,4.41,13.4946,Bullish,★★★☆☆ →,15.47,0.0,
MO,58.16,-0.05,56.76,36.61,Neutral,2.29,59.5511,Bearish,★★★☆☆ →,1.48,0.0,
YETI,35.97,-3.57,56.75,52.28,Neutral,4.06,35.7913,Neutral,★★★☆☆ →,10.68,0.0,
CAG,17.1,-1.98,56.74,42.34,Neutral,2.45,17.4354,Bearish,★★★☆☆ →,-0.03,0.0,
VTI,326.5,-1.02,56.69,41.85,Neutral,1.29,331.6341,Bearish,★★★☆☆ →,-1.58,0.0,
CADE,37.26,-2.99,56.68,46.55,Neutral,2.28,37.8301,Bearish,★★★☆☆ →,0.08,0.0,
OXY,41.69,-2.5,56.64,47.28,Neutral,2.35,41.8034,Neutral,★★★☆☆ →,4.02,0.0,
GCT,29.9,-1.71,56.61,52.11,Neutral,7.09,29.5934,Bullish,★★★☆☆ →,12.49,0.0,
ACAD,24.01,-0.04,56.6,61.12,Neutral,4.57,22.7999,Bullish,★★★☆☆ →,9.89,0.0,
BVN,23.05,-2.16,56.57,50.61,Neutral,4.22,23.0145,Neutral,★★★☆☆ →,8.93,0.0,
PSX,136.63,-4.0,56.43,51.03,Neutral,3.18,136.9066,Neutral,★★★☆☆ →,0.65,0.0,
BALL,47.53,-0.15,56.42,46.1,Neutral,3.16,47.9571,Neutral,★★★☆☆ →,-0.63,0.0,
VIRT,34.38,-2.29,56.42,44.98,Neutral,2.76,34.8724,Bearish,★★★☆☆ →,-1.05,0.0,
HESM,32.54,-2.38,56.41,40.68,Neutral,2.41,33.2559,Bearish,★★★☆☆ →,-1.83,0.0,
UCO,20.95,-0.12,56.41,47.59,Neutral,2.82,21.0936,Neutral,★★★☆☆ →,-1.94,0.0,
PCVX,48.34,-0.72,56.4,67.28,Neutral,4.84,44.0328,Bullish,★★★☆☆ →,16.9,0.0,
CRC,47.78,-2.15,56.36,47.35,Neutral,3.22,47.8924,Neutral,★★★☆☆ →,2.42,0.0,
CVS,78.41,0.77,56.34,49.12,Neutral,2.91,78.9085,Neutral,★★★☆☆ →,0.42,0.0,
SCHE,33.42,-1.17,56.34,45.06,Neutral,1.08,33.7744,Bearish,★★★☆☆ →,-0.22,0.0,
LHX,287.69,-0.59,56.32,46.65,Neutral,2.62,291.5049,Bearish,★★★☆☆ →,-1.18,0.0,
NVRI,13.4,0.15,56.32,61.95,Neutral,5.12,12.7757,Bullish,★★★☆☆ →,13.08,0.0,
EWA,25.66,-1.12,56.32,31.66,Neutral,1.37,26.5516,Bearish,★★★☆☆ →,-2.84,0.0,
HRL,22.28,-1.59,56.3,42.27,Neutral,2.65,22.5676,Bearish,★★★☆☆ →,3.24,0.0,
APLE,11.56,-1.58,56.28,48.48,Neutral,2.57,11.589,Neutral,★★★☆☆ →,3.45,0.0,
MAT,18.72,-3.21,56.21,50.27,Neutral,2.59,18.8322,Neutral,★★★☆☆ →,2.13,0.0,
BRX,25.97,-2.0,56.2,38.48,Neutral,2.01,26.6702,Bearish,★★★☆☆ →,-1.48,0.0,
XPRO,13.47,-0.3,56.17,51.61,Neutral,4.87,13.4685,Neutral,★★★☆☆ →,-2.11,0.0,
WMG,30.44,0.28,56.14,40.05,Neutral,2.48,31.0595,Bearish,★★★☆☆ →,0.26,0.0,
MH,15.25,-3.05,56.12,69.49,Neutral,5.96,12.8148,Bullish,★★★☆☆ →,39.91,0.0,
BHP,54.6,-1.14,56.12,43.48,Neutral,2.2,55.7243,Bearish,★★★☆☆ →,0.29,0.0,
SNDK,265.88,4.61,56.11,68.24,Neutral,10.1,217.9857,Bullish,★★★☆☆ →,36.65,0.0,
GLTO,22.85,-14.83,56.1,68.08,Neutral,21.13,14.7594,Bullish,★★★☆☆ →,283.39,0.0,
QBTZ,23.1,6.3,56.09,67.52,Neutral,13.94,17.0298,Bullish,★★★☆☆ →,51.77,0.0,
AVUV,95.09,-2.56,56.09,37.19,Neutral,1.66,97.9313,Bearish,★★★☆☆ →,-1.54,0.0,
SRTY,13.02,6.2,56.08,64.6,Neutral,4.94,11.6395,Bullish,★★★☆☆ →,10.81,0.0,
APPN,41.54,-4.0,56.08,67.11,Neutral,5.69,36.8637,Bullish,★★★☆☆ →,43.74,0.0,
ACN,241.28,-1.6,56.05,44.63,Neutral,2.56,245.5338,Bearish,★★★☆☆ →,-0.67,0.0,
EQX,12.45,-2.35,56.04,59.62,Neutral,4.68,11.8209,Bullish,★★★☆☆ →,20.06,0.0,
FTV,50.53,-2.06,56.04,51.04,Neutral,3.0,50.6648,Neutral,★★★☆☆ →,0.37,0.0,
ONON,41.41,-2.33,56.04,55.63,Neutral,5.59,39.5344,Bullish,★★★☆☆ →,14.39,0.0,
TNDM,18.34,-1.45,56.02,65.68,Neutral,7.2,16.0776,Bullish,★★★☆☆ →,20.58,0.0,
MNSO,21.16,-1.03,56.02,43.72,Neutral,2.51,21.5571,Bearish,★★★☆☆ →,0.28,0.0,
ROK,370.06,-1.87,56.02,52.49,Neutral,3.3,370.3015,Neutral,★★★☆☆ →,2.84,0.0,
LNW,87.99,2.79,56.0,65.24,Neutral,5.1,81.0478,Bullish,★★★☆☆ →,19.52,0.0,
PAVE,46.24,-1.59,56.0,37.1,Neutral,1.67,47.5966,Bearish,★★★☆☆ →,-2.91,0.0,
PFG,81.01,-4.1,55.99,44.72,Neutral,2.24,82.5956,Bearish,★★★☆☆ →,-1.28,0.0,
IPG,25.04,1.0,55.97,41.84,Neutral,2.4,25.5903,Bearish,★★★☆☆ →,-0.91,0.0,
IMNM,18.13,5.78,55.96,64.68,Neutral,7.25,16.1895,Bullish,★★★☆☆ →,17.65,0.0,
AU,77.71,-2.12,55.95,57.98,Neutral,4.58,73.4572,Bullish,★★★☆☆ →,22.17,0.0,
PNC,179.03,-2.7,55.95,36.74,Neutral,1.95,184.2226,Bearish,★★★☆☆ →,-2.14,0.0,
LABU,135.82,1.56,55.93,64.22,Neutral,6.97,123.5196,Bullish,★★★☆☆ →,17.81,0.0,
URGN,23.7,-0.25,55.93,64.21,Neutral,7.33,21.6364,Bullish,★★★☆☆ →,19.64,0.0,
RBA,98.58,-2.94,55.93,41.43,Neutral,2.32,100.8229,Bearish,★★★☆☆ →,-0.11,0.0,
GLUE,13.61,-5.22,55.92,64.08,Neutral,7.57,12.5524,Bullish,★★★☆☆ →,13.42,0.0,
JCPB,47.4,0.02,55.9,46.63,Neutral,0.28,47.4823,Neutral,★★★☆☆ →,-0.14,0.0,
CRWD,529.78,-1.45,55.9,52.03,Neutral,3.37,531.4086,Neutral,★★★☆☆ →,-0.78,0.0,
LITE,242.07,4.27,55.89,63.58,Neutral,9.02,217.0359,Bullish,★★★☆☆ →,28.51,0.0,
ARMN,11.34,0.8,55.87,63.43,Neutral,5.07,10.4523,Bullish,★★★☆☆ →,18.12,0.0,
REAL,14.18,2.38,55.86,63.32,Neutral,7.93,12.5676,Bullish,★★★☆☆ →,26.72,0.0,
OMC,73.03,1.11,55.83,41.52,Neutral,2.44,74.6672,Bearish,★★★☆☆ →,-0.69,0.0,
GE,300.12,-1.54,55.82,44.79,Neutral,2.56,305.4281,Bearish,★★★☆☆ →,-1.34,0.0,
ECL,255.38,-1.24,55.82,38.29,Neutral,2.14,262.3227,Bearish,★★★☆☆ →,-1.27,0.0,
SNDX,17.18,3.37,55.81,62.75,Neutral,7.48,15.6017,Bullish,★★★☆☆ →,11.92,0.0,
MLI,104.76,-2.02,55.81,50.24,Neutral,2.44,105.578,Neutral,★★★☆☆ →,-2.33,0.0,
GSAT,59.19,-5.97,55.78,62.34,Neutral,9.32,53.0244,Bullish,★★★☆☆ →,26.15,0.0,
TSEM,95.31,-3.98,55.78,62.43,Neutral,6.37,88.6527,Bullish,★★★☆☆ →,15.59,0.0,
DEO,92.94,-1.75,55.77,46.23,Neutral,2.86,94.2399,Bearish,★★★☆☆ →,-0.13,0.0,
EPR,50.39,-1.74,55.77,40.33,Neutral,2.41,51.4525,Bearish,★★★☆☆ →,1.84,0.0,
MTSR,70.5,0.0,55.75,62.09,Neutral,7.03,65.4555,Bullish,★★★☆☆ →,16.09,0.0,
EWY,93.04,-1.16,55.75,52.94,Neutral,2.99,93.0898,Neutral,★★★☆☆ →,-2.84,0.0,
ADM,58.72,0.18,55.72,45.52,Neutral,3.18,59.1992,Neutral,★★★☆☆ →,-2.34,0.0,
HCC,78.0,-0.99,55.71,61.64,Neutral,5.61,73.751,Bullish,★★★☆☆ →,20.45,0.0,
TCOM,70.89,-1.58,55.7,45.44,Neutral,2.42,72.0742,Bearish,★★★☆☆ →,1.23,0.0,
DQ,34.5,2.92,55.69,61.49,Neutral,8.17,31.4864,Bullish,★★★☆☆ →,10.12,0.0,
ORLA,12.09,-0.4,55.69,61.53,Neutral,5.3,11.0475,Bullish,★★★☆☆ →,26.61,0.0,
TDC,26.12,-4.11,55.65,60.17,Neutral,5.12,24.8816,Bullish,★★★☆☆ →,26.12,0.0,
VNOM,36.61,-3.53,55.62,47.47,Neutral,3.06,36.9612,Neutral,★★★☆☆ →,1.31,0.0,
DNLI,17.37,-0.4,55.61,60.82,Neutral,6.49,16.2831,Bullish,★★★☆☆ →,16.42,0.0,
TXG,15.7,-1.2,55.55,60.26,Neutral,6.96,14.5964,Bullish,★★★☆☆ →,17.51,0.0,
CIBR,73.76,-1.31,55.55,38.9,Neutral,1.91,75.8164,Bearish,★★★☆☆ →,-2.2,0.0,
SPOT,640.68,0.78,55.54,44.39,Neutral,3.5,646.9061,Neutral,★★★☆☆ →,1.76,0.0,
UNM,75.89,-1.4,55.49,49.16,Neutral,2.57,76.2447,Neutral,★★★☆☆ →,-2.95,0.0,
PB,64.82,-2.98,55.49,44.86,Neutral,2.63,65.888,Bearish,★★★☆☆ →,-2.34,0.0,
MGY,22.32,-2.98,55.44,46.13,Neutral,2.85,22.5595,Bearish,★★★☆☆ →,2.55,0.0,
INTU,645.98,-2.48,55.43,42.08,Neutral,2.58,659.4854,Bearish,★★★☆☆ →,-2.19,0.0,
VRSK,219.1,1.51,55.43,43.45,Neutral,3.72,221.5228,Bearish,★★★☆☆ →,-0.41,0.0,
IMVT,24.3,2.36,55.37,67.77,Neutral,6.43,22.2997,Bullish,★★★☆☆ →,0.45,0.0,
FROG,56.87,-3.76,55.3,58.45,Neutral,6.12,54.1621,Bullish,★★★☆☆ →,22.12,0.0,
RCUS,19.97,-0.5,55.27,64.22,Neutral,5.94,19.0018,Bullish,★★★☆☆ →,0.71,0.0,
CGGR,42.69,-0.99,55.27,37.21,Neutral,1.88,43.9562,Bearish,★★★☆☆ →,-2.59,0.0,
IAG,13.5,-1.68,55.26,58.16,Neutral,5.6,12.8382,Bullish,★★★☆☆ →,23.18,0.0,
SLB,35.78,-3.13,55.18,50.08,Neutral,3.08,36.0106,Neutral,★★★☆☆ →,-0.93,0.0,
TDW,56.51,-3.85,55.17,57.57,Neutral,5.52,53.6219,Bullish,★★★☆☆ →,11.13,0.0,
WAB,199.55,-2.14,55.13,46.61,Neutral,2.52,202.7192,Bearish,★★★☆☆ →,-2.28,0.0,
STWD,17.63,-1.12,55.13,31.92,Neutral,1.73,18.221,Bearish,★★★☆☆ →,-4.03,0.0,
MGA,47.79,-2.65,55.09,50.19,Neutral,2.65,48.1325,Neutral,★★★☆☆ →,-2.33,0.0,
MLYS,44.26,8.35,55.02,56.67,Neutral,8.86,41.9421,Bullish,★★★☆☆ →,11.18,0.0,
OLLI,122.89,-1.43,54.97,45.47,Neutral,3.07,124.7753,Bearish,★★★☆☆ →,-0.89,0.0,
SKT,32.95,-2.89,54.97,46.05,Neutral,2.69,33.4833,Bearish,★★★☆☆ →,-2.11,0.0,
CCI,90.54,-1.24,54.96,42.34,Neutral,2.54,92.56,Bearish,★★★☆☆ →,0.24,0.0,
DOC,17.28,-0.4,54.93,39.98,Neutral,2.25,17.7413,Bearish,★★★☆☆ →,-0.91,0.0,
TRIN,14.52,-1.69,54.84,40.98,Neutral,2.14,14.8358,Bearish,★★★☆☆ →,-4.32,0.0,
SCHW,91.9,-2.63,54.72,40.59,Neutral,2.26,94.3221,Bearish,★★★☆☆ →,-1.78,0.0,
GDXJ,96.07,-1.41,54.7,50.45,Neutral,3.89,96.0435,Neutral,★★★☆☆ →,9.72,0.0,
USFD,71.21,-0.74,54.68,37.32,Neutral,2.19,73.2584,Bearish,★★★☆☆ →,-2.97,0.0,
DBX,29.7,-2.17,54.67,49.69,Neutral,3.24,29.8219,Neutral,★★★☆☆ →,2.52,0.0,
MLTX,12.99,1.72,54.61,45.56,Neutral,5.44,12.2609,Bullish,★★★☆☆ →,28.23,0.0,
PPG,95.38,-1.7,54.6,39.43,Neutral,2.38,97.7919,Bearish,★★★☆☆ →,1.23,0.0,
TSDD,10.69,-2.29,54.55,54.16,Neutral,9.11,9.9053,Bullish,★★★☆☆ →,14.58,0.0,
IJR,114.31,-2.18,54.49,37.19,Neutral,1.8,117.952,Bearish,★★★☆☆ →,-1.97,0.0,
QGEN,44.13,-0.43,54.49,38.97,Neutral,2.7,45.2658,Bearish,★★★☆☆ →,-0.07,0.0,
SHLD,64.61,-0.09,54.45,38.5,Neutral,1.86,66.4292,Bearish,★★★☆☆ →,-4.0,0.0,
SAND,12.12,0.0,54.44,49.87,Neutral,3.14,12.2343,Neutral,★★★☆☆ →,0.75,0.0,
AME,191.13,-1.15,54.44,47.85,Neutral,2.48,193.2242,Bearish,★★★☆☆ →,-3.5,0.0,
SPSM,44.54,-2.24,54.43,36.97,Neutral,1.77,45.9792,Bearish,★★★☆☆ →,-2.0,0.0,
CMA,75.75,-3.27,54.41,45.26,Neutral,2.2,77.425,Bearish,★★★☆☆ →,-2.11,0.0,
CPRT,41.33,0.61,54.41,38.42,Neutral,2.67,42.3331,Bearish,★★★☆☆ →,-3.55,0.0,
ETOR,38.52,-4.89,54.34,49.16,Neutral,6.41,38.4553,Neutral,★★★☆☆ →,11.85,0.0,
BURL,274.22,-2.0,54.27,49.16,Neutral,3.49,276.3245,Neutral,★★★☆☆ →,0.49,0.0,
BAC,51.49,-2.14,54.21,43.95,Neutral,2.04,52.6057,Bearish,★★★☆☆ →,-3.84,0.0,
SCI,79.06,-0.77,54.19,39.62,Neutral,2.43,80.8107,Bearish,★★★☆☆ →,-3.14,0.0,
SLM,26.89,-2.57,54.17,46.66,Neutral,3.27,27.2336,Bearish,★★★☆☆ →,-0.81,0.0,
GLL,14.88,2.37,54.16,48.06,Neutral,3.55,14.8356,Neutral,★★★☆☆ →,-5.02,0.0,
HBAN,15.3,-2.73,54.12,39.12,Neutral,2.13,15.7126,Bearish,★★★☆☆ →,0.2,0.0,
LBTYA,10.7,0.28,54.09,42.65,Neutral,3.65,10.8744,Bearish,★★★☆☆ →,0.47,0.0,
CTSH,71.17,-2.0,54.08,50.22,Neutral,3.16,71.6057,Neutral,★★★☆☆ →,-2.25,0.0,
WFC,83.43,-1.9,54.02,43.9,Neutral,2.46,85.058,Bearish,★★★☆☆ →,-3.74,0.0,
NU,15.61,-1.33,54.01,47.66,Neutral,3.18,15.8231,Bearish,★★★☆☆ →,-1.2,0.0,
JCI,116.32,-2.02,54.0,52.15,Neutral,2.86,116.676,Neutral,★★★☆☆ →,4.76,0.0,
MA,537.05,-1.59,53.98,33.11,Neutral,1.97,555.7558,Bearish,★★★☆☆ →,-2.84,0.0,
SCHM,28.66,-1.71,53.98,37.34,Neutral,1.56,29.448,Bearish,★★★☆☆ →,-1.68,0.0,
FIS,63.91,-0.51,53.92,42.23,Neutral,3.13,65.184,Bearish,★★★☆☆ →,1.2,0.0,
CALF,42.68,-1.79,53.88,42.24,Neutral,1.59,43.3853,Bearish,★★★☆☆ →,0.14,0.0,
HWM,200.12,-1.56,53.85,49.59,Neutral,3.05,201.9907,Neutral,★★★☆☆ →,-2.33,0.0,
NFLX,110.29,-0.83,53.76,41.54,Neutral,2.58,112.9823,Bearish,★★★☆☆ →,0.91,0.0,
JPM,300.49,-1.03,53.72,41.58,Neutral,2.23,308.4432,Bearish,★★★☆☆ →,-2.83,0.0,
TGT,88.5,-1.56,53.71,44.17,Neutral,2.72,90.4237,Bearish,★★★☆☆ →,-0.41,0.0,
HOMB,26.23,-3.9,53.64,36.58,Neutral,2.16,27.0669,Bearish,★★★☆☆ →,-2.2,0.0,
ERJ,62.88,0.38,53.63,50.14,Neutral,3.04,63.3493,Neutral,★★★☆☆ →,-2.77,0.0,
THRO,37.67,-0.96,53.59,42.7,Neutral,1.35,38.2183,Bearish,★★★☆☆ →,-1.79,0.0,
TSCO,53.68,-3.14,53.55,41.79,Neutral,2.67,54.9528,Bearish,★★★☆☆ →,1.19,0.0,
FNDA,29.72,-2.13,53.55,35.84,Neutral,1.56,30.6732,Bearish,★★★☆☆ →,-2.0,0.0,
SBSW,11.01,-0.95,53.49,51.3,Neutral,5.06,10.963,Neutral,★★★☆☆ →,12.41,0.0,
ZM,81.86,-2.8,53.46,45.42,Neutral,2.92,83.3999,Bearish,★★★☆☆ →,-2.35,0.0,
BWA,43.43,-3.06,53.39,45.41,Neutral,2.86,44.3207,Bearish,★★★☆☆ →,-1.52,0.0,
TRU,79.19,-2.35,53.36,43.06,Neutral,2.76,81.0917,Bearish,★★★☆☆ →,-0.92,0.0,
C,98.2,-2.09,53.32,45.46,Neutral,2.94,99.9734,Bearish,★★★☆☆ →,-2.78,0.0,
AXTA,28.17,-2.54,53.31,45.55,Neutral,2.79,28.6803,Bearish,★★★☆☆ →,2.23,0.0,
RSG,209.76,-0.02,53.29,43.68,Neutral,1.86,210.9318,Neutral,★★★☆☆ →,0.97,0.0,
GLBE,35.13,-1.04,53.29,46.75,Neutral,3.44,35.661,Bearish,★★★☆☆ →,-0.62,0.0,
YANG,23.5,3.71,53.27,55.28,Neutral,4.21,22.5374,Bullish,★★★☆☆ →,-2.08,0.0,
MTDR,40.06,-3.31,53.22,47.06,Neutral,3.41,40.235,Neutral,★★★☆☆ →,4.38,0.0,
DFSV,30.58,-2.61,53.21,37.29,Neutral,1.6,31.4553,Bearish,★★★☆☆ →,-1.77,0.0,
IWF,466.66,-0.91,53.18,42.59,Neutral,1.72,475.4649,Bearish,★★★☆☆ →,-2.66,0.0,
UBER,92.14,0.56,53.17,43.71,Neutral,3.29,93.7981,Bearish,★★★☆☆ →,-2.68,0.0,
IBM,297.27,-2.75,53.16,49.39,Neutral,3.19,301.4243,Bearish,★★★☆☆ →,-0.64,0.0,
CMC,58.81,-0.3,53.12,49.36,Neutral,3.16,59.0933,Neutral,★★★☆☆ →,4.04,0.0,
TAP,45.63,-1.74,53.12,49.05,Neutral,3.24,45.7294,Neutral,★★★☆☆ →,4.49,0.0,
FNB,15.38,-3.09,53.06,41.85,Neutral,2.42,15.8,Bearish,★★★☆☆ →,-1.91,0.0,
MS,159.48,-2.67,53.06,45.4,Neutral,2.57,162.939,Bearish,★★★☆☆ →,-2.76,0.0,
SCHA,26.87,-2.04,53.04,37.03,Neutral,1.84,27.7855,Bearish,★★★☆☆ →,-2.36,0.0,
KIM,20.1,-1.54,53.04,34.2,Neutral,2.08,20.8183,Bearish,★★★☆☆ →,-1.64,0.0,
FEZ,62.19,-1.61,52.99,46.1,Neutral,1.19,62.8273,Bearish,★★★☆☆ →,0.53,0.0,
GIL,56.79,-3.13,52.98,44.87,Neutral,3.08,57.9667,Bearish,★★★☆☆ →,0.08,0.0,
ASML,1020.0,1.29,52.97,50.95,Neutral,2.45,1024.8308,Neutral,★★★☆☆ →,-0.98,0.0,
SPHY,23.56,-0.13,52.96,43.42,Neutral,0.32,23.6349,Neutral,★★★☆☆ →,-0.04,0.0,
LBTYK,10.8,-0.28,52.94,41.52,Neutral,3.59,11.025,Bearish,★★★☆☆ →,0.0,0.0,
IWD,202.52,-1.11,52.93,44.15,Neutral,1.06,204.6791,Bearish,★★★☆☆ →,-0.17,0.0,
RVTY,91.02,-1.84,52.9,45.91,Neutral,3.17,92.7707,Bearish,★★★☆☆ →,-0.73,0.0,
GS,775.43,-1.96,52.86,45.95,Neutral,3.02,790.5601,Bearish,★★★☆☆ →,-1.95,0.0,
KEYS,175.47,-2.0,52.85,49.0,Neutral,3.39,177.4678,Bearish,★★★☆☆ →,-2.03,0.0,
REXR,40.31,-1.66,52.79,39.06,Neutral,1.85,41.5281,Bearish,★★★☆☆ →,-2.52,0.0,
CHD,82.99,-1.32,52.78,38.66,Neutral,2.43,85.3424,Bearish,★★★☆☆ →,-3.83,0.0,
AXGN,23.57,0.08,52.78,68.41,Neutral,5.29,22.0725,Bullish,★★★☆☆ →,-0.84,0.0,
LPLA,361.4,-2.48,52.69,53.33,Neutral,3.61,361.4698,Neutral,★★★☆☆ →,-3.42,0.0,
ADI,229.94,-2.11,52.68,43.22,Neutral,2.68,235.6249,Bearish,★★★☆☆ →,0.24,0.0,
BEKE,16.67,-1.04,52.68,41.64,Neutral,3.29,16.9887,Bearish,★★★☆☆ →,2.81,0.0,
USB,45.47,-3.45,52.62,36.27,Neutral,2.03,47.0529,Bearish,★★★☆☆ →,-2.06,0.0,
AES,13.92,0.72,52.57,49.12,Neutral,3.57,13.9957,Neutral,★★★☆☆ →,3.57,0.0,
IYW,196.3,-1.44,52.54,42.48,Neutral,2.19,201.3607,Bearish,★★★☆☆ →,-3.59,0.0,
MAGS,64.73,-0.25,52.5,44.7,Neutral,2.45,66.0471,Bearish,★★★☆☆ →,-3.5,0.0,
